dataset,repetition,fold,method,log_likelihood,mean_heldout_density,is_fallback
PctPopUnderPov,7,1,REFLECT_LSCV,-0.11703373325483461,1.6169079691091446,False
PctPopUnderPov,7,2,BETA_ROT,-7.044493735186409,1.586189547699088,True
PctPopUnderPov,7,2,BETA_LSCV,-7.039156600585954,1.56940055051644,False
PctPopUnderPov,7,2,LOGIT_SILV,-7.021789404127254,1.5483845517595263,False
PctPopUnderPov,7,2,LOGIT_LSCV,-7.039444788085986,1.6030746134627618,False
PctPopUnderPov,7,2,REFLECT_SILV,-0.13475990708440946,1.5558231173242023,False
PctPopUnderPov,7,2,REFLECT_LSCV,-0.14117525877898737,1.601465776529547,False
PctPopUnderPov,7,3,BETA_ROT,-24.280772570551605,1.5705447545265878,True
PctPopUnderPov,7,3,BETA_LSCV,-24.281313448537716,1.5452460558348855,False
PctPopUnderPov,7,3,LOGIT_SILV,-24.282088690990744,1.5259341537227669,False
PctPopUnderPov,7,3,LOGIT_LSCV,-24.276310511778874,1.5800821892268133,False
PctPopUnderPov,7,3,REFLECT_SILV,-0.14270806758404803,1.5206849431836054,False
PctPopUnderPov,7,3,REFLECT_LSCV,-0.11072219823221528,1.6012674698699845,False
PctPopUnderPov,7,4,BETA_ROT,-3.5802245454251334,1.659549660969265,True
PctPopUnderPov,7,4,BETA_LSCV,-3.5770919569000155,1.6405488081746795,False
PctPopUnderPov,7,4,LOGIT_SILV,-3.5562322666858175,1.5840675761388905,False
PctPopUnderPov,7,4,LOGIT_LSCV,-3.574997195930217,1.6676004855383169,False
PctPopUnderPov,7,4,REFLECT_SILV,-0.12872069307965847,1.5953031039158074,False
PctPopUnderPov,7,4,REFLECT_LSCV,-0.13331518993055846,1.6680562710373963,False
PctPopUnderPov,7,5,BETA_ROT,-10.56057560494574,1.6556753498997185,True
PctPopUnderPov,7,5,BETA_LSCV,-10.553382449206504,1.6248424608214702,False
PctPopUnderPov,7,5,LOGIT_SILV,-10.53367819919945,1.6070781699204617,False
PctPopUnderPov,7,5,LOGIT_LSCV,-10.552436330910679,1.6818615303010944,False
PctPopUnderPov,7,5,REFLECT_SILV,-0.14723601327658084,1.5762833593451306,False
PctPopUnderPov,7,5,REFLECT_LSCV,-0.15216929157992753,1.6753398200908163,False
PctPopUnderPov,7,6,BETA_ROT,-7.0831599250549555,1.587217808165096,True
PctPopUnderPov,7,6,BETA_LSCV,-7.081654771887734,1.5600144026654923,False
PctPopUnderPov,7,6,LOGIT_SILV,-7.076331292889087,1.5189457213900321,False
PctPopUnderPov,7,6,LOGIT_LSCV,-7.079159765276073,1.5965185186066582,False
PctPopUnderPov,7,6,REFLECT_SILV,-0.14497681724151695,1.5169635601138973,False
PctPopUnderPov,7,6,REFLECT_LSCV,-0.14355076333120426,1.603465998837466,False
PctPopUnderPov,7,7,BETA_ROT,-3.689254497212428,1.5244289978135837,True
PctPopUnderPov,7,7,BETA_LSCV,-3.6811733691076927,1.5021924308986954,False
PctPopUnderPov,7,7,LOGIT_SILV,-3.6477117761643845,1.4804769376582456,False
PctPopUnderPov,7,7,LOGIT_LSCV,-3.680119797403006,1.5524661448730563,False
PctPopUnderPov,7,7,REFLECT_SILV,-0.20285569077578133,1.4661381133653208,False
PctPopUnderPov,7,7,REFLECT_LSCV,-0.22625864721922592,1.5303821825607342,False
PctPopUnderPov,7,8,BETA_ROT,-17.496598321327465,1.4443048014419166,True
PctPopUnderPov,7,8,BETA_LSCV,-17.49477776120982,1.4306203958024757,False
PctPopUnderPov,7,8,LOGIT_SILV,-17.492934780650934,1.3818416131199982,False
PctPopUnderPov,7,8,LOGIT_LSCV,-17.48981602306276,1.447840438741005,False
PctPopUnderPov,7,8,REFLECT_SILV,-0.1537296688630074,1.4124874584826161,False
PctPopUnderPov,7,8,REFLECT_LSCV,-0.13803190905749274,1.4625574544141293,False
PctPopUnderPov,7,9,BETA_ROT,-3.6475799731239533,1.6052345271733326,True
PctPopUnderPov,7,9,BETA_LSCV,-3.6380789430836384,1.5977623672986525,False
PctPopUnderPov,7,9,LOGIT_SILV,-3.6095916193651782,1.5225045335968612,False
PctPopUnderPov,7,9,LOGIT_LSCV,-3.6326894285633298,1.6131613605026396,False
PctPopUnderPov,7,9,REFLECT_SILV,-0.14401818578862605,1.5731310586650473,False
PctPopUnderPov,7,9,REFLECT_LSCV,-0.16122558129452536,1.6159807511113304,False
PctPopUnderPov,7,10,BETA_ROT,-7.041085346721941,1.5890918179910447,True
PctPopUnderPov,7,10,BETA_LSCV,-7.033752634998584,1.5745863360970882,False
PctPopUnderPov,7,10,LOGIT_SILV,-7.030104546048829,1.5374518383397247,False
PctPopUnderPov,7,10,LOGIT_LSCV,-7.038022477044064,1.6073784141774217,False
PctPopUnderPov,7,10,REFLECT_SILV,-0.09462357108144097,1.5490505198267441,False
PctPopUnderPov,7,10,REFLECT_LSCV,-0.10008133838455861,1.5998463826516673,False
PctPopUnderPov,8,1,BETA_ROT,-10.469919451826259,1.616945106787687,True
PctPopUnderPov,8,1,BETA_LSCV,-10.467684242572027,1.599032948020982,False
PctPopUnderPov,8,1,LOGIT_SILV,-10.461242185779351,1.5284593402896605,False
PctPopUnderPov,8,1,LOGIT_LSCV,-10.465053827562066,1.6165628140444164,False
PctPopUnderPov,8,1,REFLECT_SILV,-0.12117711002612488,1.5611607671605898,False
PctPopUnderPov,8,1,REFLECT_LSCV,-0.1107534903268726,1.63375106775157,False
PctPopUnderPov,8,2,BETA_ROT,-7.0258915501661034,1.5761160794165938,True
PctPopUnderPov,8,2,BETA_LSCV,-7.020825190209942,1.5564571445621465,False
PctPopUnderPov,8,2,LOGIT_SILV,-7.021098632648784,1.5100516046712338,False
PctPopUnderPov,8,2,LOGIT_LSCV,-7.021849761124548,1.5973198743656065,False
PctPopUnderPov,8,2,REFLECT_SILV,-0.11300930586984326,1.5269650039451432,False
PctPopUnderPov,8,2,REFLECT_LSCV,-0.1216207862544765,1.5916339590398385,False
PctPopUnderPov,8,3,BETA_ROT,-7.041165001687502,1.5637496313424777,True
PctPopUnderPov,8,3,BETA_LSCV,-7.036247712000016,1.5495044777430131,False
PctPopUnderPov,8,3,LOGIT_SILV,-7.021655176432697,1.529993254359901,False
PctPopUnderPov,8,3,LOGIT_LSCV,-7.029711331217194,1.573868182098581,False
PctPopUnderPov,8,3,REFLECT_SILV,-0.13163239187045261,1.5393689611476833,False
PctPopUnderPov,8,3,REFLECT_LSCV,-0.1274388345168979,1.5789962759111211,False
PctPopUnderPov,8,4,BETA_ROT,-0.16549661700500073,1.6015026971643687,True
PctPopUnderPov,8,4,BETA_LSCV,-0.16103421261375545,1.5793770508924925,False
PctPopUnderPov,8,4,LOGIT_SILV,-0.1436506168945221,1.510886775811141,False
PctPopUnderPov,8,4,LOGIT_LSCV,-0.15980744796911625,1.6162520905720321,False
PctPopUnderPov,8,4,REFLECT_SILV,-0.13937341719643975,1.530782079428009,False
PctPopUnderPov,8,4,REFLECT_LSCV,-0.1579248321079201,1.6122561981633643,False
PctPopUnderPov,8,5,BETA_ROT,-13.999987334776508,1.6095041206886092,True
PctPopUnderPov,8,5,BETA_LSCV,-13.993312647705473,1.5911620908869706,False
PctPopUnderPov,8,5,LOGIT_SILV,-13.986211941646713,1.5342946265457096,False
PctPopUnderPov,8,5,LOGIT_LSCV,-13.992804799889623,1.6281452145791753,False
PctPopUnderPov,8,5,REFLECT_SILV,-0.1291510754851583,1.5515160660750666,False
PctPopUnderPov,8,5,REFLECT_LSCV,-0.11939696742740237,1.6245439364686172,False
PctPopUnderPov,8,6,BETA_ROT,-3.635879322264031,1.5599063830377229,True
PctPopUnderPov,8,6,BETA_LSCV,-3.6311980996494997,1.5407740544646753,False
PctPopUnderPov,8,6,LOGIT_SILV,-3.6136442377913136,1.529153778321735,False
PctPopUnderPov,8,6,LOGIT_LSCV,-3.623587265446959,1.5855837098752272,False
PctPopUnderPov,8,6,REFLECT_SILV,-0.14892978192668585,1.5231523442020167,False
PctPopUnderPov,8,6,REFLECT_LSCV,-0.15428504991771508,1.5778701444745462,False
PctPopUnderPov,8,7,BETA_ROT,-10.61868839227326,1.4893295605200219,True
PctPopUnderPov,8,7,BETA_LSCV,-10.615433599628432,1.4729190167921358,False
PctPopUnderPov,8,7,LOGIT_SILV,-10.586197193421407,1.420918908051995,False
PctPopUnderPov,8,7,LOGIT_LSCV,-10.613698592262033,1.4944018608086942,False
PctPopUnderPov,8,7,REFLECT_SILV,-0.20759609082488506,1.4427042150327958,False
PctPopUnderPov,8,7,REFLECT_LSCV,-0.21137220341958618,1.5031693909947295,False
PctPopUnderPov,8,8,BETA_ROT,-14.011172314163568,1.5843310178209107,True
PctPopUnderPov,8,8,BETA_LSCV,-14.007124732399827,1.5611132916505794,False
PctPopUnderPov,8,8,LOGIT_SILV,-14.006981812989421,1.5184226095554862,False
PctPopUnderPov,8,8,LOGIT_LSCV,-14.010292425165073,1.6011824638541712,False
PctPopUnderPov,8,8,REFLECT_SILV,-0.13216321254517993,1.5241856637920197,False
PctPopUnderPov,8,8,REFLECT_LSCV,-0.13890334213949412,1.6112518298356144,False
PctPopUnderPov,8,9,BETA_ROT,-20.95056151152585,1.6243892853662896,True
PctPopUnderPov,8,9,BETA_LSCV,-20.950140677766782,1.5965522245058745,False
PctPopUnderPov,8,9,LOGIT_SILV,-20.932826242457807,1.5982192625733238,False
PctPopUnderPov,8,9,LOGIT_LSCV,-20.946554144926694,1.646561104890513,False
PctPopUnderPov,8,9,REFLECT_SILV,-0.15938547305447542,1.560217210059669,False
PctPopUnderPov,8,9,REFLECT_LSCV,-0.1369670473011494,1.6488068413140826,False
PctPopUnderPov,8,10,BETA_ROT,-10.537692875796965,1.6153736738287248,True
PctPopUnderPov,8,10,BETA_LSCV,-10.528825027447736,1.5959643441237101,False
PctPopUnderPov,8,10,LOGIT_SILV,-10.516417075189672,1.5508952643564011,False
PctPopUnderPov,8,10,LOGIT_LSCV,-10.531275697450813,1.6256720891990117,False
PctPopUnderPov,8,10,REFLECT_SILV,-0.1173494855191394,1.5701584180413597,False
PctPopUnderPov,8,10,REFLECT_LSCV,-0.11970586148655417,1.6393958906024202,False
PctPopUnderPov,9,1,BETA_ROT,-3.5800034423199554,1.5937327399083256,True
PctPopUnderPov,9,1,BETA_LSCV,-3.577148194074795,1.5689574884451978,False
PctPopUnderPov,9,1,LOGIT_SILV,-3.5658675762951657,1.5352884069205184,False
PctPopUnderPov,9,1,LOGIT_LSCV,-3.574127083140251,1.6080192409040035,False
PctPopUnderPov,9,1,REFLECT_SILV,-0.12630151541923668,1.5336939303087098,False
PctPopUnderPov,9,1,REFLECT_LSCV,-0.12517556349714407,1.6151090864054163,False
PctPopUnderPov,9,2,BETA_ROT,-13.970251002630576,1.5749475720807566,True
PctPopUnderPov,9,2,BETA_LSCV,-13.962539105076191,1.5538191337854061,False
PctPopUnderPov,9,2,LOGIT_SILV,-13.941072655420285,1.5301116766206124,False
PctPopUnderPov,9,2,LOGIT_LSCV,-13.957705374679557,1.5924774076563484,False
PctPopUnderPov,9,2,REFLECT_SILV,-0.14520714269032722,1.5327621039922128,False
PctPopUnderPov,9,2,REFLECT_LSCV,-0.14113217995644595,1.6018420251243015,False
PctPopUnderPov,9,3,BETA_ROT,-7.0430206189758735,1.5607062144790647,True
PctPopUnderPov,9,3,BETA_LSCV,-7.041832655827127,1.5446614069410192,False
PctPopUnderPov,9,3,LOGIT_SILV,-7.035971529001376,1.47251485567344,False
PctPopUnderPov,9,3,LOGIT_LSCV,-7.0367837375835505,1.5619508288603563,False
PctPopUnderPov,9,3,REFLECT_SILV,-0.13140691464312307,1.5118629966046837,False
PctPopUnderPov,9,3,REFLECT_LSCV,-0.1267795275988223,1.5797105213538365,False
PctPopUnderPov,9,4,BETA_ROT,-7.039087969708516,1.5583873274235698,True
PctPopUnderPov,9,4,BETA_LSCV,-7.0336177751888815,1.5437592907009066,False
PctPopUnderPov,9,4,LOGIT_SILV,-7.021581964362559,1.518203327212008,False
PctPopUnderPov,9,4,LOGIT_LSCV,-7.035433022901384,1.5717838869012337,False
PctPopUnderPov,9,4,REFLECT_SILV,-0.1266369972965531,1.526478309518762,False
PctPopUnderPov,9,4,REFLECT_LSCV,-0.13589392296131755,1.5733298325282687,False
PctPopUnderPov,9,5,BETA_ROT,-17.464511632452723,1.653368135514246,True
PctPopUnderPov,9,5,BETA_LSCV,-17.463640567937823,1.6271068649197995,False
PctPopUnderPov,9,5,LOGIT_SILV,-17.459749056095337,1.5925676264050446,False
PctPopUnderPov,9,5,LOGIT_LSCV,-17.463008939400474,1.6704285412648983,False
PctPopUnderPov,9,5,REFLECT_SILV,-0.13415936018427616,1.5836844618613102,False
PctPopUnderPov,9,5,REFLECT_LSCV,-0.11889997033777354,1.6722585201597286,False
PctPopUnderPov,9,6,BETA_ROT,-10.567965606006748,1.5977600837730692,True
PctPopUnderPov,9,6,BETA_LSCV,-10.559048366913556,1.5799541109580184,False
PctPopUnderPov,9,6,LOGIT_SILV,-10.543756287505426,1.5166310368115847,False
PctPopUnderPov,9,6,LOGIT_LSCV,-10.564464860423636,1.6047161011060562,False
PctPopUnderPov,9,6,REFLECT_SILV,-0.14183777885220486,1.546151050587587,False
PctPopUnderPov,9,6,REFLECT_LSCV,-0.15822713630291196,1.614001397981443,False
PctPopUnderPov,9,7,BETA_ROT,-7.154335418288543,1.5042187145064878,True
PctPopUnderPov,9,7,BETA_LSCV,-7.147025921007856,1.489918698427617,False
PctPopUnderPov,9,7,LOGIT_SILV,-7.110946933265394,1.4532972533867612,False
PctPopUnderPov,9,7,LOGIT_LSCV,-7.143242126564414,1.5109686978685275,False
PctPopUnderPov,9,7,REFLECT_SILV,-0.21175387618965041,1.4690647423479233,False
PctPopUnderPov,9,7,REFLECT_LSCV,-0.21202841755003318,1.5198208812376894,False
PctPopUnderPov,9,8,BETA_ROT,-7.071428334878902,1.535857295012934,True
PctPopUnderPov,9,8,BETA_LSCV,-7.065440808424182,1.5167294798874342,False
PctPopUnderPov,9,8,LOGIT_SILV,-7.059751106283577,1.4806224487902342,False
PctPopUnderPov,9,8,LOGIT_LSCV,-7.064201373348982,1.5523181491816185,False
PctPopUnderPov,9,8,REFLECT_SILV,-0.12812448053909786,1.4920250100245052,False
PctPopUnderPov,9,8,REFLECT_LSCV,-0.13722678979611874,1.5519002015799233,False
PctPopUnderPov,9,9,BETA_ROT,-7.0434156734597,1.7149139066500203,True
PctPopUnderPov,9,9,BETA_LSCV,-7.041396646968169,1.6881282916638551,False
PctPopUnderPov,9,9,LOGIT_SILV,-7.040299380033886,1.6230777710745912,False
PctPopUnderPov,9,9,LOGIT_LSCV,-7.043537568586656,1.7362061827061521,False
PctPopUnderPov,9,9,REFLECT_SILV,-0.104190278137406,1.6260456619338257,False
PctPopUnderPov,9,9,REFLECT_LSCV,-0.10449160711099828,1.7291197642381548,False
PctPopUnderPov,9,10,BETA_ROT,-17.484858011719925,1.5424949261181622,True
PctPopUnderPov,9,10,BETA_LSCV,-17.48404518774096,1.5194583381793962,False
PctPopUnderPov,9,10,LOGIT_SILV,-17.477603510393376,1.5024687405589543,False
PctPopUnderPov,9,10,LOGIT_LSCV,-17.477736207190592,1.5550422744762769,False
PctPopUnderPov,9,10,REFLECT_SILV,-0.1524365230383661,1.4967744925294622,False
PctPopUnderPov,9,10,REFLECT_LSCV,-0.12802392886280253,1.570505752028076,False
PctPopUnderPov,10,1,BETA_ROT,-10.479609152611907,1.6325028090944136,True
PctPopUnderPov,10,1,BETA_LSCV,-10.473944451915258,1.6135941726375704,False
PctPopUnderPov,10,1,LOGIT_SILV,-10.46277610538861,1.558680753931953,False
PctPopUnderPov,10,1,LOGIT_LSCV,-10.47370116826934,1.6500058413804504,False
PctPopUnderPov,10,1,REFLECT_SILV,-0.1292125488543277,1.5681578650851082,False
PctPopUnderPov,10,1,REFLECT_LSCV,-0.12378144409830365,1.6485616278725848,False
PctPopUnderPov,10,2,BETA_ROT,-13.93901415173076,1.6436674229026682,True
PctPopUnderPov,10,2,BETA_LSCV,-13.934869067108105,1.6231246469184368,False
PctPopUnderPov,10,2,LOGIT_SILV,-13.91722770324222,1.5964206657650655,False
PctPopUnderPov,10,2,LOGIT_LSCV,-13.929067887920839,1.6611032182110512,False
PctPopUnderPov,10,2,REFLECT_SILV,-0.13013335488454375,1.5966327675154133,False
PctPopUnderPov,10,2,REFLECT_LSCV,-0.12485511954139629,1.6638562315966083,False
PctPopUnderPov,10,3,BETA_ROT,-0.14101987278727535,1.5252990682879664,True
PctPopUnderPov,10,3,BETA_LSCV,-0.13454239654565436,1.508997535865874,False
PctPopUnderPov,10,3,LOGIT_SILV,-0.12539858074435312,1.475186447439521,False
PctPopUnderPov,10,3,LOGIT_LSCV,-0.12760339468820184,1.5452818894991611,False
PctPopUnderPov,10,3,REFLECT_SILV,-0.12535215614405526,1.475156339564803,False
PctPopUnderPov,10,3,REFLECT_LSCV,-0.12759233201900944,1.5340644365144567,False
PctPopUnderPov,10,4,BETA_ROT,-17.428658446435833,1.5430318417590774,True
PctPopUnderPov,10,4,BETA_LSCV,-17.419008568327445,1.527804375802928,False
PctPopUnderPov,10,4,LOGIT_SILV,-17.401718009621963,1.498385108709902,False
PctPopUnderPov,10,4,LOGIT_LSCV,-17.42090348334143,1.5571786821646765,False
PctPopUnderPov,10,4,REFLECT_SILV,-0.16912245250881888,1.5117673832985234,False
PctPopUnderPov,10,4,REFLECT_LSCV,-0.15750595767116843,1.5687923872256513,False
PctPopUnderPov,10,5,BETA_ROT,-7.078610411842408,1.6117874741423093,True
PctPopUnderPov,10,5,BETA_LSCV,-7.0762649631344985,1.5867239045093122,False
PctPopUnderPov,10,5,LOGIT_SILV,-7.064905472222184,1.5365061802972537,False
PctPopUnderPov,10,5,LOGIT_LSCV,-7.076566858697877,1.6186332842744178,False
PctPopUnderPov,10,5,REFLECT_SILV,-0.13496601078284898,1.5413558989583893,False
PctPopUnderPov,10,5,REFLECT_LSCV,-0.1353300509268455,1.6321173289393,False
PctPopUnderPov,10,6,BETA_ROT,-3.592372164851238,1.5725475567602107,True
PctPopUnderPov,10,6,BETA_LSCV,-3.589324969089688,1.5541589818994748,False
PctPopUnderPov,10,6,LOGIT_SILV,-3.580457721259796,1.4970262645536299,False
PctPopUnderPov,10,6,LOGIT_LSCV,-3.5873904398358785,1.5801021573408522,False
PctPopUnderPov,10,6,REFLECT_SILV,-0.11529318530691557,1.5225564694737213,False
PctPopUnderPov,10,6,REFLECT_LSCV,-0.12206076362091238,1.5863241239233736,False
PctPopUnderPov,10,7,BETA_ROT,-10.589966423558856,1.5894878234779126,True
PctPopUnderPov,10,7,BETA_LSCV,-10.583044563649786,1.5662572721358068,False
PctPopUnderPov,10,7,LOGIT_SILV,-10.56228669473556,1.511294518679572,False
PctPopUnderPov,10,7,LOGIT_LSCV,-10.583435165909961,1.5959559481823293,False
PctPopUnderPov,10,7,REFLECT_SILV,-0.17358842353333542,1.5254715797903893,False
PctPopUnderPov,10,7,REFLECT_LSCV,-0.17557044129182936,1.6145129737587018,False
PctPopUnderPov,10,8,BETA_ROT,-7.028362752126291,1.6642514942525761,True
PctPopUnderPov,10,8,BETA_LSCV,-7.028175690921149,1.6372344450543002,False
PctPopUnderPov,10,8,LOGIT_SILV,-7.029227073890737,1.5949538167693806,False
PctPopUnderPov,10,8,LOGIT_LSCV,-7.026123407310881,1.6712168537139442,False
PctPopUnderPov,10,8,REFLECT_SILV,-0.0911318193815161,1.6035914915627811,False
PctPopUnderPov,10,8,REFLECT_LSCV,-0.09028997149236173,1.6850189154187976,False
PctPopUnderPov,10,9,BETA_ROT,-14.035573460533463,1.5154927391398438,True
PctPopUnderPov,10,9,BETA_LSCV,-14.034554336628446,1.502897217894376,False
PctPopUnderPov,10,9,LOGIT_SILV,-14.022844888139906,1.4498964203506024,False
PctPopUnderPov,10,9,LOGIT_LSCV,-14.02807027351448,1.5187292104060193,False
PctPopUnderPov,10,9,REFLECT_SILV,-0.16646568781897694,1.4742036407626213,False
PctPopUnderPov,10,9,REFLECT_LSCV,-0.14933993855890676,1.53469629428645,False
PctPopUnderPov,10,10,BETA_ROT,-14.059725920533486,1.530833233246327,True
PctPopUnderPov,10,10,BETA_LSCV,-14.05520164436602,1.5077620681753998,False
PctPopUnderPov,10,10,LOGIT_SILV,-14.03911987212646,1.5068136865442217,False
PctPopUnderPov,10,10,LOGIT_LSCV,-14.05856557976939,1.550520899365829,False
PctPopUnderPov,10,10,REFLECT_SILV,-0.17135556176710096,1.4930055261791617,False
PctPopUnderPov,10,10,REFLECT_LSCV,-0.1835988885289729,1.5610504375842202,False
PctVacantBoarded,1,1,BETA_ROT,-72.72972201207908,2.0706082277352476,True
PctVacantBoarded,1,1,BETA_LSCV,-72.72803782503368,2.0311549514369966,False
PctVacantBoarded,1,1,LOGIT_SILV,-72.6870091846137,1.8285415696067588,False
PctVacantBoarded,1,1,LOGIT_LSCV,-72.72684566920364,2.083205159010925,False
PctVacantBoarded,1,1,REFLECT_SILV,-0.21110620437161778,2.4784434557525223,False
PctVacantBoarded,1,1,REFLECT_LSCV,-0.1991839042397709,2.623331212124535,False
PctVacantBoarded,1,2,BETA_ROT,-58.883897057011346,2.1592662019329643,True
PctVacantBoarded,1,2,BETA_LSCV,-58.88177553703954,2.1176581518040916,False
PctVacantBoarded,1,2,LOGIT_SILV,-58.853745000218076,1.8171071750277838,False
PctVacantBoarded,1,2,LOGIT_LSCV,-58.879877679405375,2.1660182983814735,False
PctVacantBoarded,1,2,REFLECT_SILV,-0.1705600601785211,2.508821148375026,False
PctVacantBoarded,1,2,REFLECT_LSCV,-0.16808488329525628,2.6171017326412045,False
PctVacantBoarded,1,3,BETA_ROT,-58.98139356613615,2.151411087366827,True
PctVacantBoarded,1,3,BETA_LSCV,-58.967325336290344,2.114365103074753,False
PctVacantBoarded,1,3,LOGIT_SILV,-58.884370993466995,1.9375394504642915,False
PctVacantBoarded,1,3,LOGIT_LSCV,-58.97142022403932,2.1718112678238928,False
PctVacantBoarded,1,3,REFLECT_SILV,-0.2327384985572918,2.555565998165626,False
PctVacantBoarded,1,3,REFLECT_LSCV,-0.24132919037054726,2.6581442578771997,False
PctVacantBoarded,1,4,BETA_ROT,-52.026323521529356,2.1512475187361555,True
PctVacantBoarded,1,4,BETA_LSCV,-52.021403677959924,2.1089944634570266,False
PctVacantBoarded,1,4,LOGIT_SILV,-51.974254511972724,1.7685795526850003,False
PctVacantBoarded,1,4,LOGIT_LSCV,-52.019602238422394,2.1460036848478556,False
PctVacantBoarded,1,4,REFLECT_SILV,-0.22370123406272996,2.4321670133681694,False
PctVacantBoarded,1,4,REFLECT_LSCV,-0.22372539233591499,2.5367773364005655,False
PctVacantBoarded,1,5,BETA_ROT,-27.921627768123983,2.344287609655894,True
PctVacantBoarded,1,5,BETA_LSCV,-27.919317705480577,2.30600643928828,False
PctVacantBoarded,1,5,LOGIT_SILV,-27.8901115914648,1.9135673459506486,False
PctVacantBoarded,1,5,LOGIT_LSCV,-27.91649353154712,2.3354641694597147,False
PctVacantBoarded,1,5,REFLECT_SILV,-0.14572845548174557,2.5899899367215906,False
PctVacantBoarded,1,5,REFLECT_LSCV,-0.1581346831680857,2.639364339115192,False
PctVacantBoarded,1,6,BETA_ROT,-45.2691088633777,2.2481771478317047,True
PctVacantBoarded,1,6,BETA_LSCV,-45.263740151106745,2.2014750689633704,False
PctVacantBoarded,1,6,LOGIT_SILV,-45.24899907390904,1.862195418759803,False
PctVacantBoarded,1,6,LOGIT_LSCV,-45.26479175387632,2.2491029599185963,False
PctVacantBoarded,1,6,REFLECT_SILV,-0.1518482193340543,2.5199066029832315,False
PctVacantBoarded,1,6,REFLECT_LSCV,-0.15169041473973838,2.5965697585248835,False
PctVacantBoarded,1,7,BETA_ROT,-34.84101246195328,2.453496092817489,True
PctVacantBoarded,1,7,BETA_LSCV,-34.83755341657082,2.3978131060393437,False
PctVacantBoarded,1,7,LOGIT_SILV,-34.81705816869401,2.0846305284620033,False
PctVacantBoarded,1,7,LOGIT_LSCV,-34.83608263580955,2.459616132776583,False
PctVacantBoarded,1,7,REFLECT_SILV,-0.13907315227585218,2.7008157647408852,False
PctVacantBoarded,1,7,REFLECT_LSCV,-0.12863755135863567,2.777601469341374,False
PctVacantBoarded,1,8,BETA_ROT,-76.58388296472941,2.0003287577143216,True
PctVacantBoarded,1,8,BETA_LSCV,-76.57683841121595,1.9796536328780943,False
PctVacantBoarded,1,8,LOGIT_SILV,-76.53538255005817,1.647775253583876,False
PctVacantBoarded,1,8,LOGIT_LSCV,-76.57637877169664,1.9850388789561686,False
PctVacantBoarded,1,8,REFLECT_SILV,-0.2434400512508364,2.366623134508216,False
PctVacantBoarded,1,8,REFLECT_LSCV,-0.225647604955437,2.5148151786721784,False
PctVacantBoarded,1,9,BETA_ROT,-66.14015112930933,2.1749823980439245,True
PctVacantBoarded,1,9,BETA_LSCV,-66.13386785568468,2.130807415081889,False
PctVacantBoarded,1,9,LOGIT_SILV,-66.08544805203509,1.8385456534339786,False
PctVacantBoarded,1,9,LOGIT_LSCV,-66.12984780553685,2.1819407037457417,False
PctVacantBoarded,1,9,REFLECT_SILV,-0.1976742658830235,2.5618554979825405,False
PctVacantBoarded,1,9,REFLECT_LSCV,-0.18858878305927784,2.677685781774414,False
PctVacantBoarded,1,10,BETA_ROT,-45.318492835363934,2.2903673308546972,True
PctVacantBoarded,1,10,BETA_LSCV,-45.316484693203705,2.239750766155895,False
PctVacantBoarded,1,10,LOGIT_SILV,-45.27496883016493,1.8858975688447632,False
PctVacantBoarded,1,10,LOGIT_LSCV,-45.311906484385155,2.282660737521158,False
PctVacantBoarded,1,10,REFLECT_SILV,-0.20264150013834753,2.52917025724254,False
PctVacantBoarded,1,10,REFLECT_LSCV,-0.18989518093005958,2.6126816311380607,False
PctVacantBoarded,2,1,BETA_ROT,-48.53712183965572,2.212820407078363,True
PctVacantBoarded,2,1,BETA_LSCV,-48.534295871515845,2.177867042227115,False
PctVacantBoarded,2,1,LOGIT_SILV,-48.50144959399437,1.8968058431838182,False
PctVacantBoarded,2,1,LOGIT_LSCV,-48.532199690719025,2.2177607641804657,False
PctVacantBoarded,2,1,REFLECT_SILV,-0.18014861570610285,2.5068994001639027,False
PctVacantBoarded,2,1,REFLECT_LSCV,-0.1803143718027239,2.6137411501858225,False
PctVacantBoarded,2,2,BETA_ROT,-55.3945810840865,2.2980173669836486,True
PctVacantBoarded,2,2,BETA_LSCV,-55.391907539564336,2.255276627302445,False
PctVacantBoarded,2,2,LOGIT_SILV,-55.37129525903025,1.9570185526745605,False
PctVacantBoarded,2,2,LOGIT_LSCV,-55.38936971512614,2.3017413441840433,False
PctVacantBoarded,2,2,REFLECT_SILV,-0.15226966008265436,2.6178939758358974,False
PctVacantBoarded,2,2,REFLECT_LSCV,-0.13589030266504903,2.737826903599231,False
PctVacantBoarded,2,3,BETA_ROT,-45.186967863688686,2.166499329410762,True
PctVacantBoarded,2,3,BETA_LSCV,-45.171244219465926,2.1211842150194324,False
PctVacantBoarded,2,3,LOGIT_SILV,-45.094041734377896,1.8429641074698455,False
PctVacantBoarded,2,3,LOGIT_LSCV,-45.17751414343631,2.172850726566729,False
PctVacantBoarded,2,3,REFLECT_SILV,-0.26110947489038033,2.439558669880097,False
PctVacantBoarded,2,3,REFLECT_LSCV,-0.2619543482909961,2.523266792422394,False
PctVacantBoarded,2,4,BETA_ROT,-48.52053040103253,2.2183415975715706,True
PctVacantBoarded,2,4,BETA_LSCV,-48.516725136537346,2.1856416827467418,False
PctVacantBoarded,2,4,LOGIT_SILV,-48.49085211676161,1.7398391124374137,False
PctVacantBoarded,2,4,LOGIT_LSCV,-48.51490556586313,2.1964184995333422,False
